"ds","trend","additive_terms","additive_terms_lower","additive_terms_upper","weekly","weekly_lower","weekly_upper","multiplicative_terms","multiplicative_terms_lower","multiplicative_terms_upper","yhat_lower","yhat_upper","trend_lower","trend_upper","yhat"
2023-07-20,7238.77148906139,54.6041802058056,54.6041802058056,54.6041802058056,54.6041802058056,54.6041802058056,54.6041802058056,0,0,0,7154.00266846977,7440.23721840927,7238.77148906139,7238.77148906139,7293.37566926719
2023-07-21,7237.67047500144,62.103102194761,62.103102194761,62.103102194761,62.103102194761,62.103102194761,62.103102194761,0,0,0,7146.33345586526,7447.12616553328,7237.67047500144,7237.67047500144,7299.7735771962
2023-07-24,7234.3674328216,63.5929803801266,63.5929803801266,63.5929803801266,63.5929803801266,63.5929803801266,63.5929803801266,0,0,0,7144.71615914587,7445.50937727507,7234.3674328216,7234.3674328216,7297.96041320172
2023-07-25,7233.26641876165,59.1254437441785,59.1254437441785,59.1254437441785,59.1254437441785,59.1254437441785,59.1254437441785,0,0,0,7136.0674182091,7447.30872298417,7233.26641876165,7233.26641876165,7292.39186250583
2023-07-26,7232.1654047017,48.4388130526454,48.4388130526454,48.4388130526454,48.4388130526454,48.4388130526454,48.4388130526454,0,0,0,7125.33413646394,7426.02892463414,7232.1654047017,7232.1654047017,7280.60421775435
2023-07-27,7231.06439064176,54.6041802057923,54.6041802057923,54.6041802057923,54.6041802057923,54.6041802057923,54.6041802057923,0,0,0,7132.5773832404,7442.57962934563,7231.06439064176,7231.06439064176,7285.66857084755
2023-07-28,7229.96337658181,62.1031021946213,62.1031021946213,62.1031021946213,62.1031021946213,62.1031021946213,62.1031021946213,0,0,0,7140.45491557658,7447.3987392823,7229.96337658181,7229.96337658181,7292.06647877643
2023-07-31,7226.66033440197,63.5929803802697,63.5929803802697,63.5929803802697,63.5929803802697,63.5929803802697,63.5929803802697,0,0,0,7135.98851900216,7427.19409034343,7226.66033440197,7226.66033440197,7290.25331478224
2023-08-01,7225.52712898395,59.1254437441935,59.1254437441935,59.1254437441935,59.1254437441935,59.1254437441935,59.1254437441935,0,0,0,7139.62129341836,7433.17998122124,7225.52712898395,7225.52712898395,7284.65257272814
2023-08-02,7224.39392356593,48.4388130526435,48.4388130526435,48.4388130526435,48.4388130526435,48.4388130526435,48.4388130526435,0,0,0,7130.21186640963,7423.88272148639,7224.39392356593,7224.39392356593,7272.83273661858
2023-08-03,7223.26071814792,54.6041802057791,54.6041802057791,54.6041802057791,54.6041802057791,54.6041802057791,54.6041802057791,0,0,0,7124.55575047412,7420.90880286955,7223.26071814792,7223.26071814792,7277.8648983537
2023-08-04,7222.1275127299,62.103102195072,62.103102195072,62.103102195072,62.103102195072,62.103102195072,62.103102195072,0,0,0,7127.68852210089,7437.56801567209,7222.1275127299,7222.1275127299,7284.23061492497
2023-08-07,7218.72789647585,63.5929803802681,63.5929803802681,63.5929803802681,63.5929803802681,63.5929803802681,63.5929803802681,0,0,0,7128.81341595307,7424.40075367486,7218.72789647585,7218.72789647585,7282.32087685612
2023-08-08,7217.59469105783,59.125443744046,59.125443744046,59.125443744046,59.125443744046,59.125443744046,59.125443744046,0,0,0,7128.64557258647,7419.34257150258,7217.59469105783,7217.59469105783,7276.72013480188
2023-08-09,7216.46148563982,48.4388130526528,48.4388130526528,48.4388130526528,48.4388130526528,48.4388130526528,48.4388130526528,0,0,0,7112.20423775488,7411.5104702763,7216.46148563982,7216.46148563982,7264.90029869247
2023-08-10,7215.3282802218,54.6041802059223,54.6041802059223,54.6041802059223,54.6041802059223,54.6041802059223,54.6041802059223,0,0,0,7115.64266002035,7406.34030577748,7215.3282802218,7215.3282802218,7269.93246042772
2023-08-11,7214.19507480378,62.1031021949324,62.1031021949324,62.1031021949324,62.1031021949324,62.1031021949324,62.1031021949324,0,0,0,7127.41629795976,7441.56797139398,7214.19507480378,7214.19507480378,7276.29817699872
2023-08-14,7210.79545854973,63.5929803805559,63.5929803805559,63.5929803805559,63.5929803805559,63.5929803805559,63.5929803805559,0,0,0,7121.32528407024,7427.33437110372,7210.79545854973,7210.79545854973,7274.38843893029
2023-08-15,7209.66225313172,59.1254437443239,59.1254437443239,59.1254437443239,59.1254437443239,59.1254437443239,59.1254437443239,0,0,0,7117.69227335549,7407.2818963256,7209.66225313172,7209.66225313172,7268.78769687604
2023-08-16,7208.5290477137,48.4388130526508,48.4388130526508,48.4388130526508,48.4388130526508,48.4388130526508,48.4388130526508,0,0,0,7109.20869094716,7411.15783334407,7208.5290477137,7208.5290477137,7256.96786076635
2023-08-17,7207.39584229569,54.6041802059091,54.6041802059091,54.6041802059091,54.6041802059091,54.6041802059091,54.6041802059091,0,0,0,7116.78376238223,7413.66985614078,7207.39584229569,7207.39584229569,7262.00002250159
2023-08-18,7206.26263687767,62.1031021949354,62.1031021949354,62.1031021949354,62.1031021949354,62.1031021949354,62.1031021949354,0,0,0,7115.62421946249,7404.79984207612,7206.26263687767,7206.26263687767,7268.3657390726
2023-08-21,7202.86302062362,63.5929803805543,63.5929803805543,63.5929803805543,63.5929803805543,63.5929803805543,63.5929803805543,0,0,0,7106.03680714203,7417.45977374944,7202.86302062362,7202.86302062362,7266.45600100417
2023-08-22,7201.7298152056,59.1254437442577,59.1254437442577,59.1254437442577,59.1254437442577,59.1254437442577,59.1254437442577,0,0,0,7119.2853209522,7413.08630640518,7201.7298152056,7201.7298152056,7260.85525894986
2023-08-23,7198.49633654882,48.4388130526488,48.4388130526488,48.4388130526488,48.4388130526488,48.4388130526488,48.4388130526488,0,0,0,7092.00831089672,7405.47116350491,7198.49633654882,7198.49633654882,7246.93514960147
2023-08-24,7195.26285789204,54.6041802059741,54.6041802059741,54.6041802059741,54.6041802059741,54.6041802059741,54.6041802059741,0,0,0,7095.43840062646,7398.7990651228,7195.26285789204,7195.26285789204,7249.86703809802
2023-08-25,7192.02937923526,62.103102194653,62.103102194653,62.103102194653,62.103102194653,62.103102194653,62.103102194653,0,0,0,7100.52378110684,7411.08428007259,7192.02937923526,7192.02937923526,7254.13248142992
2023-08-28,7182.32894326493,63.5929803805527,63.5929803805527,63.5929803805527,63.5929803805527,63.5929803805527,63.5929803805527,0,0,0,7090.770051864,7383.28060299437,7182.32894326493,7182.32894326493,7245.92192364548
2023-08-29,7179.09546460815,59.1254437441915,59.1254437441915,59.1254437441915,59.1254437441915,59.1254437441915,59.1254437441915,0,0,0,7085.62156919263,7387.89923391697,7179.09546460815,7179.09546460815,7238.22090835234
2023-08-30,7175.86198595137,48.4388130526469,48.4388130526469,48.4388130526469,48.4388130526469,48.4388130526469,48.4388130526469,0,0,0,7077.06143242165,7372.24993311641,7175.86198595137,7175.86198595137,7224.30079900402
2023-08-31,7172.62850729459,54.6041802057792,54.6041802057792,54.6041802057792,54.6041802057792,54.6041802057792,54.6041802057792,0,0,0,7072.41055060398,7374.45896001957,7172.62850729459,7172.62850729459,7227.23268750037
2023-09-01,7169.39502863781,62.103102194656,62.103102194656,62.103102194656,62.103102194656,62.103102194656,62.103102194656,0,0,0,7078.99448235194,7376.1388991529,7169.39502863781,7169.39502863781,7231.49813083247
2023-09-04,7159.69459266747,63.5929803806958,63.5929803806958,63.5929803806958,63.5929803806958,63.5929803806958,63.5929803806958,0,0,0,7072.0757917609,7376.03202614339,7159.69459266747,7159.69459266747,7223.28757304817
2023-09-05,7156.46111401069,59.1254437443881,59.1254437443881,59.1254437443881,59.1254437443881,59.1254437443881,59.1254437443881,0,0,0,7059.74405588925,7366.37459044921,7156.46111401069,7156.46111401069,7215.58655775508
2023-09-06,7153.22763535391,48.4388130526432,48.4388130526432,48.4388130526432,48.4388130526432,48.4388130526432,48.4388130526432,0,0,0,7056.83206046507,7351.28289846713,7153.22763535391,7153.22763535391,7201.66644840655
2023-09-07,7149.99415669713,54.6041802058442,54.6041802058442,54.6041802058442,54.6041802058442,54.6041802058442,54.6041802058442,0,0,0,7058.38998416534,7356.87702495008,7149.99415669713,7149.99415669713,7204.59833690298
2023-09-08,7146.76067804035,62.103102194659,62.103102194659,62.103102194659,62.103102194659,62.103102194659,62.103102194659,0,0,0,7057.37487610445,7368.15079647907,7146.76067804035,7146.76067804035,7208.86378023501
2023-09-11,7137.06024207002,63.5929803802322,63.5929803802322,63.5929803802322,63.5929803802322,63.5929803802322,63.5929803802322,0,0,0,7050.93773950561,7351.75240429406,7137.06024207002,7137.06024207002,7200.65322245025
2023-09-12,7133.82676341324,59.1254437444031,59.1254437444031,59.1254437444031,59.1254437444031,59.1254437444031,59.1254437444031,0,0,0,7037.80430510613,7342.64365233647,7133.82676341324,7133.82676341324,7192.95220715764
2023-09-13,7130.59328475646,48.4388130526429,48.4388130526429,48.4388130526429,48.4388130526429,48.4388130526429,48.4388130526429,0,0,0,7021.26006939266,7329.80238262163,7130.59328475646,7130.59328475646,7179.0320978091
2023-09-14,7127.35980609968,54.604180205831,54.604180205831,54.604180205831,54.604180205831,54.604180205831,54.604180205831,0,0,0,7022.60352460043,7321.14225572713,7127.35980609968,7127.35980609968,7181.96398630551
2023-09-15,7124.12632735212,62.1031021943767,62.1031021943767,62.1031021943767,62.1031021943767,62.1031021943767,62.1031021943767,0,0,0,7033.31452318479,7344.61291447631,7124.12632735212,7124.12632735212,7186.2294295465
2023-09-18,7114.42589110945,63.5929803803753,63.5929803803753,63.5929803803753,63.5929803803753,63.5929803803753,63.5929803803753,0,0,0,7035.71701290435,7331.31952920723,7114.42589110945,7114.42589110945,7178.01887148982
2023-09-19,7111.19241236189,59.1254437444181,59.1254437444181,59.1254437444181,59.1254437444181,59.1254437444181,59.1254437444181,0,0,0,7014.47252764681,7316.468753124,7111.19241236189,7111.19241236189,7170.31785610631
2023-09-20,7107.95893361433,48.4388130526393,48.4388130526393,48.4388130526393,48.4388130526393,48.4388130526393,48.4388130526393,0,0,0,7011.91350562419,7311.51197430673,7107.95893361433,7107.95893361433,7156.39774666697
2023-09-21,7104.72545486678,54.604180205896,54.604180205896,54.604180205896,54.604180205896,54.604180205896,54.604180205896,0,0,0,6999.16164658108,7307.35745599065,7104.72545486678,7104.72545486678,7159.32963507267
2023-09-22,7101.49197611922,62.10310219497,62.10310219497,62.10310219497,62.10310219497,62.10310219497,62.10310219497,0,0,0,7011.08746490701,7314.34615110667,7101.49197611922,7101.49197611922,7163.59507831419
2023-09-25,7091.79153987655,63.5929803803737,63.5929803803737,63.5929803803737,63.5929803803737,63.5929803803737,63.5929803803737,0,0,0,7005.00492154698,7299.44941969817,7091.79153987655,7091.79153987655,7155.38452025692
2023-09-26,7088.55806112899,59.1254437442707,59.1254437442707,59.1254437442707,59.1254437442707,59.1254437442707,59.1254437442707,0,0,0,6997.28550415586,7297.7889457772,7088.55806112899,7088.55806112899,7147.68350487326
2023-09-27,7085.32458238143,48.4388130526503,48.4388130526503,48.4388130526503,48.4388130526503,48.4388130526503,48.4388130526503,0,0,0,6980.2245046027,7282.55206275637,7085.32458238143,7085.32458238143,7133.76339543408
2023-09-28,7082.09110363387,54.604180205961,54.604180205961,54.604180205961,54.604180205961,54.604180205961,54.604180205961,0,0,0,6989.03173727021,7282.41879766113,7082.09110363387,7082.09110363387,7136.69528383983
2023-09-29,7078.85762488632,62.1031021948304,62.1031021948304,62.1031021948304,62.1031021948304,62.1031021948304,62.1031021948304,0,0,0,6993.22601748863,7298.35195305745,7078.85762488632,7078.85762488632,7140.96072708115
2023-10-02,7069.15718864364,63.5929803806615,63.5929803806615,63.5929803806615,63.5929803806615,63.5929803806615,63.5929803806615,0,0,0,6987.30802362796,7280.93896956943,7069.15718864364,7069.15718864364,7132.7501690243
2023-10-03,7065.92370989609,59.1254437442857,59.1254437442857,59.1254437442857,59.1254437442857,59.1254437442857,59.1254437442857,0,0,0,6974.94395533839,7282.68821407579,7065.92370989609,7065.92370989609,7125.04915364037
2023-10-04,7062.69023114853,48.4388130526483,48.4388130526483,48.4388130526483,48.4388130526483,48.4388130526483,48.4388130526483,0,0,0,6965.90837672969,7259.51980925853,7062.69023114853,7062.69023114853,7111.12904420118
2023-10-05,7059.45675240097,54.6041802060259,54.6041802060259,54.6041802060259,54.6041802060259,54.6041802060259,54.6041802060259,0,0,0,6975.519692414,7260.75344647614,7059.45675240097,7059.45675240097,7114.060932607
2023-10-06,7056.22327365341,62.1031021946907,62.1031021946907,62.1031021946907,62.1031021946907,62.1031021946907,62.1031021946907,0,0,0,6963.68087645946,7272.90106788615,7056.22327365341,7056.22327365341,7118.3263758481
2023-10-09,7046.52283741074,63.5929803800531,63.5929803800531,63.5929803800531,63.5929803800531,63.5929803800531,63.5929803800531,0,0,0,6954.9735495068,7256.39458614261,7046.52283741074,7046.52283741074,7110.11581779079
2023-10-10,7044.09419866794,59.1254437442195,59.1254437442195,59.1254437442195,59.1254437442195,59.1254437442195,59.1254437442195,0,0,0,6955.16054256618,7250.8833720795,7044.09419866794,7044.09419866794,7103.21964241216
2023-10-11,7041.66555992514,48.4388130526463,48.4388130526463,48.4388130526463,48.4388130526463,48.4388130526463,48.4388130526463,0,0,0,6938.83484083737,7225.95338141548,7041.66555992514,7041.66555992514,7090.10437297779
2023-10-12,7039.23692118234,54.6041802060127,54.6041802060127,54.6041802060127,54.6041802060127,54.6041802060127,54.6041802060127,0,0,0,6945.78615599455,7243.74944547214,7039.23692118234,7039.23692118234,7093.84110138835
2023-10-13,7036.80828243954,62.1031021951414,62.1031021951414,62.1031021951414,62.1031021951414,62.1031021951414,62.1031021951414,0,0,0,6943.11009902424,7250.21961561756,7036.80828243954,7036.80828243954,7098.91138463468
2023-10-16,7029.52236621114,63.5929803801963,63.5929803801963,63.5929803801963,63.5929803801963,63.5929803801963,63.5929803801963,0,0,0,6940.88827345838,7236.15934403575,7029.52236621114,7029.52236621114,7093.11534659134
2023-10-17,7027.09372746834,59.1254437441533,59.1254437441533,59.1254437441533,59.1254437441533,59.1254437441533,59.1254437441533,0,0,0,6933.50201952427,7234.11116847701,7027.09372746834,7027.09372746834,7086.2191712125
2023-10-18,7024.66508872554,48.4388130526427,48.4388130526427,48.4388130526427,48.4388130526427,48.4388130526427,48.4388130526427,0,0,0,6914.3420035027,7215.33074965805,7024.66508872554,7024.66508872554,7073.10390177819
2023-10-19,7022.23644998274,54.6041802058961,54.6041802058961,54.6041802058961,54.6041802058961,54.6041802058961,54.6041802058961,0,0,0,6920.46726360005,7228.00664614129,7022.23644998274,7022.23644998274,7076.84063018864
2023-10-20,7019.80781123995,62.1031021951444,62.1031021951444,62.1031021951444,62.1031021951444,62.1031021951444,62.1031021951444,0,0,0,6944.47666838436,7229.12006526759,7019.80781123995,7019.80781123995,7081.91091343509
2023-10-23,7012.52189501154,63.5929803803394,63.5929803803394,63.5929803803394,63.5929803803394,63.5929803803394,63.5929803803394,0,0,0,6923.44951577261,7223.07558473868,7012.52189501154,7012.52189501154,7076.11487539188
2023-10-24,7010.09325626875,59.1254437443499,59.1254437443499,59.1254437443499,59.1254437443499,59.1254437443499,59.1254437443499,0,0,0,6915.86555666548,7220.4382218246,7010.09325626875,7010.09325626875,7069.2187000131
2023-10-25,7007.66461752595,48.438813052639,48.438813052639,48.438813052639,48.438813052639,48.438813052639,48.438813052639,0,0,0,6900.25066414434,7212.91544479866,7007.66461752595,7007.66461752595,7056.10343057858
2023-10-26,7005.23597878315,54.6041802058828,54.6041802058828,54.6041802058828,54.6041802058828,54.6041802058828,54.6041802058828,0,0,0,6897.83183278688,7208.05460221273,7005.23597878315,7005.23597878315,7059.84015898903
2023-10-27,7002.80734004035,62.1031021950047,62.1031021950047,62.1031021950047,62.1031021950047,62.1031021950047,62.1031021950047,0,0,0,6908.4189059753,7202.58432944442,7002.80734004035,7002.80734004035,7064.91044223535
2023-10-30,6995.52142381195,63.5929803804825,63.5929803804825,63.5929803804825,63.5929803804825,63.5929803804825,63.5929803804825,0,0,0,6906.03268805297,7208.47357943376,6995.52142381195,6995.52142381195,7059.11440419243
2023-10-31,6993.09278506915,59.1254437443649,59.1254437443649,59.1254437443649,59.1254437443649,59.1254437443649,59.1254437443649,0,0,0,6906.40695866046,7206.37248770847,6993.09278506915,6993.09278506915,7052.21822881351
2023-11-01,6999.87355112031,48.4388130526387,48.4388130526387,48.4388130526387,48.4388130526387,48.4388130526387,48.4388130526387,0,0,0,6901.58736735707,7202.56302806084,6999.87355112031,6999.87355112031,7048.31236417295
2023-11-02,7006.65431717147,54.6041802059478,54.6041802059478,54.6041802059478,54.6041802059478,54.6041802059478,54.6041802059478,0,0,0,6908.63020275276,7207.32151765015,7006.65431717147,7006.65431717147,7061.25849737742
2023-11-03,7013.43508322263,62.103102194865,62.103102194865,62.103102194865,62.103102194865,62.103102194865,62.103102194865,0,0,0,6922.57755066431,7230.93171512721,7013.43508322263,7013.43508322263,7075.53818541749
2023-11-06,7033.7773813761,63.5929803804809,63.5929803804809,63.5929803804809,63.5929803804809,63.5929803804809,63.5929803804809,0,0,0,6938.23752030844,7242.90175654224,7033.7773813761,7033.7773813761,7097.37036175659
2023-11-07,7040.55814742726,59.1254437442175,59.1254437442175,59.1254437442175,59.1254437442175,59.1254437442175,59.1254437442175,0,0,0,6944.95199635035,7239.80292264226,7040.55814742726,7040.55814742726,7099.68359117148
2023-11-08,7047.33891347842,48.4388130526351,48.4388130526351,48.4388130526351,48.4388130526351,48.4388130526351,48.4388130526351,0,0,0,6950.68837281026,7254.20784308267,7047.33891347842,7047.33891347842,7095.77772653106
2023-11-09,7054.11967952958,54.6041802057529,54.6041802057529,54.6041802057529,54.6041802057529,54.6041802057529,54.6041802057529,0,0,0,6960.22949532349,7261.63669143929,7054.11967952958,7054.11967952958,7108.72385973534
2023-11-10,7060.90044558074,62.1031021947254,62.1031021947254,62.1031021947254,62.1031021947254,62.1031021947254,62.1031021947254,0,0,0,6969.57418621581,7266.88377496876,7060.90044558074,7060.90044558074,7123.00354777547
2023-11-13,7081.24274373422,63.592980380624,63.592980380624,63.592980380624,63.592980380624,63.592980380624,63.592980380624,0,0,0,6989.83010032035,7289.33180988993,7081.24274373422,7081.24274373422,7144.83572411484
2023-11-14,7088.02350978538,59.1254437442324,59.1254437442324,59.1254437442324,59.1254437442324,59.1254437442324,59.1254437442324,0,0,0,6996.78306301055,7294.73456720109,7088.02350978538,7088.02350978538,7147.14895352961
2023-11-15,7094.80427583654,48.4388130526461,48.4388130526461,48.4388130526461,48.4388130526461,48.4388130526461,48.4388130526461,0,0,0,6987.36512641025,7295.9401855968,7094.80427583654,7094.80427583654,7143.24308888918
2023-11-16,7101.5850418877,54.6041802058179,54.6041802058179,54.6041802058179,54.6041802058179,54.6041802058179,54.6041802058179,0,0,0,7015.14865179642,7307.48383295884,7101.5850418877,7101.5850418877,7156.18922209352
2023-11-17,7108.36580793886,62.1031021947284,62.1031021947284,62.1031021947284,62.1031021947284,62.1031021947284,62.1031021947284,0,0,0,7020.66613768971,7325.26012189237,7108.36580793886,7108.36580793886,7170.46891013359
2023-11-20,7128.70810609233,63.5929803801604,63.5929803801604,63.5929803801604,63.5929803801604,63.5929803801604,63.5929803801604,0,0,0,7038.38078786948,7337.52030150047,7128.70810609233,7128.70810609233,7192.30108647249
2023-11-21,7135.48887214349,59.1254437441663,59.1254437441663,59.1254437441663,59.1254437441663,59.1254437441663,59.1254437441663,0,0,0,7049.76095874807,7329.28446805927,7135.48887214349,7135.48887214349,7194.61431588766
2023-11-22,7142.26963819465,48.4388130526441,48.4388130526441,48.4388130526441,48.4388130526441,48.4388130526441,48.4388130526441,0,0,0,7035.24734521477,7331.21290741444,7142.26963819465,7142.26963819465,7190.7084512473
2023-11-23,7149.05040424581,54.6041802058047,54.6041802058047,54.6041802058047,54.6041802058047,54.6041802058047,54.6041802058047,0,0,0,7051.75582923591,7354.39485769698,7149.05040424581,7149.05040424581,7203.65458445162
2023-11-24,7155.83117014164,62.103102194446,62.103102194446,62.103102194446,62.103102194446,62.103102194446,62.103102194446,0,0,0,7065.62799622235,7364.56826208645,7155.83117014164,7155.83117014164,7217.93427233609
2023-11-27,7176.17346782914,63.5929803803035,63.5929803803035,63.5929803803035,63.5929803803035,63.5929803803035,63.5929803803035,0,0,0,7087.00062623523,7386.651032944,7176.17346782914,7176.17346782914,7239.76644820944
2023-11-28,7182.95423372497,59.1254437441813,59.1254437441813,59.1254437441813,59.1254437441813,59.1254437441813,59.1254437441813,0,0,0,7088.59482806375,7391.65954776107,7182.95423372497,7182.95423372497,7242.07967746915
2023-11-29,7189.7349996208,48.4388130526421,48.4388130526421,48.4388130526421,48.4388130526421,48.4388130526421,48.4388130526421,0,0,0,7085.43523767777,7389.00440387463,7189.7349996208,7189.7349996208,7238.17381267344
2023-11-30,7196.51576551663,54.6041802057915,54.6041802057915,54.6041802057915,54.6041802057915,54.6041802057915,54.6041802057915,0,0,0,7096.44522398454,7407.74134385113,7196.51576551663,7196.51576551663,7251.11994572242
2023-12-01,7203.29653141246,62.1031021950394,62.1031021950394,62.1031021950394,62.1031021950394,62.1031021950394,62.1031021950394,0,0,0,7115.78599262077,7419.34187630119,7203.29653141246,7203.29653141246,7265.3996336075
2023-12-04,7223.63882909996,63.5929803803019,63.5929803803019,63.5929803803019,63.5929803803019,63.5929803803019,63.5929803803019,0,0,0,7130.88986187256,7437.35151525741,7223.63882909996,7223.63882909996,7287.23180948026
2023-12-05,7230.41959499579,59.1254437440338,59.1254437440338,59.1254437440338,59.1254437440338,59.1254437440338,59.1254437440338,0,0,0,7137.01734950387,7432.84283944339,7230.41959499579,7230.41959499579,7289.54503873982
2023-12-06,7237.20036089162,48.4388130526515,48.4388130526515,48.4388130526515,48.4388130526515,48.4388130526515,48.4388130526515,0,0,0,7143.20743960752,7444.32865674034,7237.20036089162,7237.20036089162,7285.63917394427
2023-12-07,7243.98112678745,54.6041802059347,54.6041802059347,54.6041802059347,54.6041802059347,54.6041802059347,54.6041802059347,0,0,0,7144.75560570476,7448.71302821608,7243.98112678745,7243.98112678745,7298.58530699338
2023-12-08,7250.76189268328,62.1031021948997,62.1031021948997,62.1031021948997,62.1031021948997,62.1031021948997,62.1031021948997,0,0,0,7167.2739892857,7471.56671661979,7250.76189268328,7250.76189268328,7312.86499487818
2023-12-11,7271.10419037078,63.5929803805897,63.5929803805897,63.5929803805897,63.5929803805897,63.5929803805897,63.5929803805897,0,0,0,7188.38303907233,7488.98095241375,7271.10419037078,7271.10419037078,7334.69717075137
2023-12-12,7277.88495626661,59.1254437443117,59.1254437443117,59.1254437443117,59.1254437443117,59.1254437443117,59.1254437443117,0,0,0,7180.61616406643,7495.2356968542,7277.88495626661,7277.88495626661,7337.01040001092
2023-12-13,7284.66572216244,48.4388130526511,48.4388130526511,48.4388130526511,48.4388130526511,48.4388130526511,48.4388130526511,0,0,0,7188.16926625508,7479.51724272126,7284.66572216244,7284.66572216244,7333.10453521509
2023-12-14,7291.44648805827,54.6041802059214,54.6041802059214,54.6041802059214,54.6041802059214,54.6041802059214,54.6041802059214,0,0,0,7194.12075556437,7502.24686801264,7291.44648805827,7291.44648805827,7346.05066826419
2023-12-15,7298.2272539541,62.1031021947601,62.1031021947601,62.1031021947601,62.1031021947601,62.1031021947601,62.1031021947601,0,0,0,7220.74718931253,7516.73033763559,7298.2272539541,7298.2272539541,7360.33035614886
2023-12-18,7318.5695516416,63.5929803805881,63.5929803805881,63.5929803805881,63.5929803805881,63.5929803805881,63.5929803805881,0,0,0,7218.04781012133,7530.53973512275,7318.5695516416,7318.5695516416,7382.16253202219
2023-12-19,7325.27678755163,59.1254437442454,59.1254437442454,59.1254437442454,59.1254437442454,59.1254437442454,59.1254437442454,0,0,0,7236.4615425219,7524.7933844,7325.27678755163,7325.27678755163,7384.40223129587
2023-12-20,7331.98402346166,48.4388130526475,48.4388130526475,48.4388130526475,48.4388130526475,48.4388130526475,48.4388130526475,0,0,0,7215.5507612903,7525.70644473166,7331.98402346166,7331.98402346166,7380.42283651431
2023-12-21,7338.69125937169,54.6041802059864,54.6041802059864,54.6041802059864,54.6041802059864,54.6041802059864,54.6041802059864,0,0,0,7235.97415087996,7545.641373626,7338.69125937169,7338.69125937169,7393.29543957768
2023-12-22,7345.39849528173,62.1031021946204,62.1031021946204,62.1031021946204,62.1031021946204,62.1031021946204,62.1031021946204,0,0,0,7249.85289114223,7556.6610612946,7345.39849528173,7345.39849528173,7407.50159747635
2023-12-25,7365.52020301183,63.5929803805865,63.5929803805865,63.5929803805865,63.5929803805865,63.5929803805865,63.5929803805865,0,0,0,7274.09096241682,7575.80100107085,7365.52020301183,7365.52020301183,7429.11318339241
2023-12-26,7372.22743892186,59.1254437441793,59.1254437441793,59.1254437441793,59.1254437441793,59.1254437441793,59.1254437441793,0,0,0,7280.27301143258,7578.3435879785,7372.22743892186,7372.22743892186,7431.35288266604
2023-12-27,7378.93467483189,48.4388130526455,48.4388130526455,48.4388130526455,48.4388130526455,48.4388130526455,48.4388130526455,0,0,0,7268.77113073492,7565.89386120526,7378.93467483189,7378.93467483189,7427.37348788454
2023-12-28,7385.64191074192,54.6041802057916,54.6041802057916,54.6041802057916,54.6041802057916,54.6041802057916,54.6041802057916,0,0,0,7293.92756799381,7588.27362939551,7385.64191074192,7385.64191074192,7440.24609094771
2023-12-29,7392.34914665196,62.1031021946233,62.1031021946233,62.1031021946233,62.1031021946233,62.1031021946233,62.1031021946233,0,0,0,7305.27360074127,7610.59077058315,7392.34914665196,7392.34914665196,7454.45224884658
2024-01-01,7412.47085438205,63.5929803808744,63.5929803808744,63.5929803808744,63.5929803808744,63.5929803808744,63.5929803808744,0,0,0,7315.60769994452,7616.63572769179,7412.47085438205,7412.47085438205,7476.06383476293
2024-01-02,7419.17809029209,59.1254437443759,59.1254437443759,59.1254437443759,59.1254437443759,59.1254437443759,59.1254437443759,0,0,0,7325.88992460987,7630.68121879541,7419.17809029209,7419.17809029209,7478.30353403646
2024-01-03,7425.88532620212,48.4388130526419,48.4388130526419,48.4388130526419,48.4388130526419,48.4388130526419,48.4388130526419,0,0,0,7321.29894003406,7629.12337214623,7425.88532620212,7425.88532620212,7474.32413925476
2024-01-04,7432.59256211215,54.6041802058566,54.6041802058566,54.6041802058566,54.6041802058566,54.6041802058566,54.6041802058566,0,0,0,7332.98623426718,7627.03298647118,7432.59256211215,7432.59256211215,7487.19674231801
2024-01-05,7439.29979802218,62.1031021952167,62.1031021952167,62.1031021952167,62.1031021952167,62.1031021952167,62.1031021952167,0,0,0,7351.05432534772,7654.31985801806,7439.29979802218,7439.29979802218,7501.4029002174
2024-01-08,7459.42150575228,63.592980380266,63.592980380266,63.592980380266,63.592980380266,63.592980380266,63.592980380266,0,0,0,7368.31917831819,7679.64681371576,7459.42150575228,7459.42150575228,7523.01448613255
2024-01-09,7466.12874166232,59.1254437443909,59.1254437443909,59.1254437443909,59.1254437443909,59.1254437443909,59.1254437443909,0,0,0,7376.72548803587,7668.37981308447,7466.12874166232,7466.12874166232,7525.25418540671
2024-01-10,7472.83598220312,48.4388130526415,48.4388130526415,48.4388130526415,48.4388130526415,48.4388130526415,48.4388130526415,0,0,0,7374.18353274852,7663.50318348755,7472.83598220312,7472.83598220312,7521.27479525576
2024-01-11,7479.54322274392,54.6041802058433,54.6041802058433,54.6041802058433,54.6041802058433,54.6041802058433,54.6041802058433,0,0,0,7385.14051640347,7687.54029031245,7479.54322274392,7479.54322274392,7534.14740294976
2024-01-12,7486.25046328472,62.1031021949344,62.1031021949344,62.1031021949344,62.1031021949344,62.1031021949344,62.1031021949344,0,0,0,7394.03393525806,7714.67090103297,7486.25046328472,7486.25046328472,7548.35356547965
2024-01-15,7506.37218490712,63.5929803804091,63.5929803804091,63.5929803804091,63.5929803804091,63.5929803804091,63.5929803804091,0,0,0,7425.21803492319,7724.58925626907,7506.37218490712,7506.37218490712,7569.96516528753
